"LATITUDE,N,32,10","LONGITUDE,N,32,10","BRIGHTNESS,N,32,10","SCAN,N,32,10","TRACK,N,32,10","ACQ_DATE,D","ACQ_TIME,C,4","SATELLITE,C,1","CONFIDENCE,N,6,0","VERSION,C,6","BRIGHT_T31,N,32,10","FRP,N,32,10","DAYNIGHT,C,1"
44.3317000000,-119.6918300000,304.9800000000,1.2200000000,1.1000000000,10/05/24,0523,T,52,6.1NRT,278.4800000000,12.8500000000,N
44.3510800000,-119.6952400000,316.4400000000,1.2200000000,1.1000000000,10/05/24,0523,T,48,6.1NRT,280.7600000000,22.6700000000,N
44.7998400000,-114.9330700000,308.2800000000,2.2000000000,1.4400000000,10/05/24,0523,T,46,6.1NRT,281.3700000000,30.8300000000,N
44.7982700000,-114.9565000000,326.7300000000,2.1900000000,1.4400000000,10/05/24,0523,T,100,6.1NRT,284.5600000000,82.9000000000,N
44.8001000000,-114.9392800000,321.8300000000,2.2000000000,1.4400000000,10/05/24,0523,T,100,6.1NRT,282.4500000000,67.5100000000,N
44.7987000000,-114.9618200000,321.1600000000,2.1900000000,1.4400000000,10/05/24,0523,T,83,6.1NRT,284.4100000000,63.7300000000,N
44.8128500000,-114.9402200000,322.4000000000,2.2000000000,1.4400000000,10/05/24,0523,T,100,6.1NRT,281.8300000000,72.4000000000,N
44.8114300000,-114.9629000000,308.5100000000,2.1900000000,1.4400000000,10/05/24,0523,T,33,6.1NRT,283.4400000000,32.9300000000,N
44.8027500000,-115.0992300000,319.4200000000,2.1500000000,1.4300000000,10/05/24,0523,T,99,6.1NRT,284.3700000000,58.8100000000,N
44.8011600000,-115.1238900000,309.2300000000,2.1500000000,1.4200000000,10/05/24,0523,T,77,6.1NRT,284.0400000000,34.8300000000,N
44.8152300000,-115.1025200000,352.4000000000,2.1500000000,1.4300000000,10/05/24,0523,T,100,6.1NRT,289.2600000000,210.4600000000,N
44.8136400000,-115.1270300000,343.6100000000,2.1500000000,1.4200000000,10/05/24,0523,T,100,6.1NRT,287.0600000000,158.1400000000,N
44.8278600000,-115.1035800000,392.3800000000,2.1500000000,1.4300000000,10/05/24,0523,T,100,6.1NRT,290.1500000000,650.9800000000,N
44.8258900000,-115.1332800000,326.4200000000,2.1500000000,1.4200000000,10/05/24,0523,T,100,6.1NRT,281.6300000000,81.2700000000,N
44.8924300000,-114.9005700000,331.6400000000,2.2200000000,1.4400000000,10/05/24,0523,T,77,6.1NRT,272.5300000000,101.3500000000,N
44.8940000000,-114.8766600000,305.1600000000,2.2300000000,1.4500000000,10/05/24,0523,T,30,6.1NRT,272.1100000000,29.3300000000,N
44.8922200000,-114.9057100000,328.3800000000,2.2200000000,1.4400000000,10/05/24,0523,T,100,6.1NRT,270.8700000000,93.1200000000,N
44.9842500000,-114.2474400000,306.6900000000,2.4300000000,1.5000000000,10/05/24,0523,T,34,6.1NRT,272.0400000000,27.3600000000,N
45.0011600000,-114.1878200000,324.9400000000,2.4500000000,1.5100000000,10/05/24,0523,T,81,6.1NRT,272.6200000000,82.5600000000,N
44.9994100000,-114.2173200000,333.1700000000,2.4400000000,1.5100000000,10/05/24,0523,T,97,6.1NRT,272.1500000000,115.6800000000,N
44.9976000000,-114.2478500000,323.7300000000,2.4300000000,1.5000000000,10/05/24,0523,T,47,6.1NRT,278.4000000000,75.5400000000,N
44.9943300000,-114.3027500000,320.1300000000,2.4100000000,1.5000000000,10/05/24,0523,T,29,6.1NRT,283.7400000000,65.1900000000,N
45.0197000000,-114.1014500000,305.2300000000,2.4800000000,1.5200000000,10/05/24,0523,T,63,6.1NRT,273.0000000000,29.0200000000,N
45.0180400000,-114.1294900000,341.1400000000,2.4700000000,1.5100000000,10/05/24,0523,T,100,6.1NRT,274.1400000000,173.1200000000,N
45.0163300000,-114.1583900000,372.0400000000,2.4600000000,1.5100000000,10/05/24,0523,T,100,6.1NRT,274.5100000000,454.3500000000,N
45.0144300000,-114.1901900000,395.0200000000,2.4500000000,1.5100000000,10/05/24,0523,T,100,6.1NRT,276.9600000000,825.9200000000,N
45.0127600000,-114.2181900000,412.0900000000,2.4400000000,1.5100000000,10/05/24,0523,T,100,6.1NRT,290.0500000000,1219.4600000000,N
45.0111100000,-114.2456500000,401.8500000000,2.4300000000,1.5000000000,10/05/24,0523,T,100,6.1NRT,295.0800000000,960.8100000000,N
45.0092900000,-114.2757900000,450.6100000000,2.4200000000,1.5000000000,10/05/24,0523,T,100,6.1NRT,310.4700000000,2601.3800000000,N
45.0076400000,-114.3031800000,377.6500000000,2.4100000000,1.5000000000,10/05/24,0523,T,100,6.1NRT,295.5800000000,509.4700000000,N
45.0058700000,-114.3321600000,336.0200000000,2.4000000000,1.4900000000,10/05/24,0523,T,67,6.1NRT,287.7600000000,126.6000000000,N
45.0037700000,-114.3661500000,315.3100000000,2.3900000000,1.4900000000,10/05/24,0523,T,42,6.1NRT,283.5700000000,48.8000000000,N
44.9965600000,-114.4827700000,304.5900000000,2.3500000000,1.4800000000,10/05/24,0523,T,6,6.1NRT,278.6300000000,24.1900000000,N
44.9945600000,-114.5145000000,306.0000000000,2.3400000000,1.4800000000,10/05/24,0523,T,49,6.1NRT,275.1900000000,30.6200000000,N
44.9927700000,-114.5430300000,321.2700000000,2.3300000000,1.4800000000,10/05/24,0523,T,100,6.1NRT,277.9900000000,75.2100000000,N
45.0297400000,-114.1591100000,429.5400000000,2.4600000000,1.5100000000,10/05/24,0523,T,100,6.1NRT,278.5300000000,1780.9100000000,N
45.0278700000,-114.1899300000,460.1700000000,2.4500000000,1.5100000000,10/05/24,0523,T,100,6.1NRT,300.0600000000,3132.6800000000,N
45.0260800000,-114.2194300000,467.3200000000,2.4400000000,1.5100000000,10/05/24,0523,T,100,6.1NRT,320.7700000000,3524.5100000000,N
45.0243600000,-114.2477900000,415.1700000000,2.4300000000,1.5000000000,10/05/24,0523,T,100,6.1NRT,309.5900000000,1295.0300000000,N
45.0226000000,-114.2765400000,396.0900000000,2.4200000000,1.5000000000,10/05/24,0523,T,100,6.1NRT,302.7300000000,825.6700000000,N
45.0209200000,-114.3040800000,352.2400000000,2.4100000000,1.5000000000,10/05/24,0523,T,90,6.1NRT,291.8200000000,232.7800000000,N
45.0190200000,-114.3346800000,326.7500000000,2.4000000000,1.4900000000,10/05/24,0523,T,21,6.1NRT,285.7800000000,82.8700000000,N
45.0170100000,-114.3669400000,323.6000000000,2.3900000000,1.4900000000,10/05/24,0523,T,70,6.1NRT,284.5600000000,67.7900000000,N
45.0149600000,-114.3995700000,328.5900000000,2.3800000000,1.4900000000,10/05/24,0523,T,90,6.1NRT,281.9400000000,88.6300000000,N
45.0095600000,-114.4857600000,357.5800000000,2.3500000000,1.4800000000,10/05/24,0523,T,100,6.1NRT,284.0100000000,275.9500000000,N
45.0074600000,-114.5185200000,358.3600000000,2.3400000000,1.4800000000,10/05/24,0523,T,100,6.1NRT,285.5100000000,284.8700000000,N
44.9971700000,-114.1941800000,317.7900000000,2.4500000000,1.5100000000,10/05/24,0523,T,44,6.1NRT,271.3400000000,53.7900000000,N
44.9955300000,-114.2246700000,325.0000000000,2.4400000000,1.5100000000,10/05/24,0523,T,78,6.1NRT,270.9400000000,69.5900000000,N
44.9939700000,-114.2536400000,321.5800000000,2.4300000000,1.5000000000,10/05/24,0523,T,44,6.1NRT,277.2400000000,66.9200000000,N
45.0152700000,-114.1068600000,307.6500000000,2.4800000000,1.5200000000,10/05/24,0523,T,16,6.1NRT,276.3200000000,28.9800000000,N
45.0137400000,-114.1354400000,331.6400000000,2.4700000000,1.5100000000,10/05/24,0523,T,100,6.1NRT,276.7500000000,113.2500000000,N
45.0121500000,-114.1650600000,359.4100000000,2.4600000000,1.5100000000,10/05/24,0523,T,100,6.1NRT,275.6000000000,309.6700000000,N
45.0104900000,-114.1956600000,372.9300000000,2.4500000000,1.5100000000,10/05/24,0523,T,100,6.1NRT,276.0300000000,457.0900000000,N
45.0089900000,-114.2233000000,354.9900000000,2.4400000000,1.5100000000,10/05/24,0523,T,100,6.1NRT,282.0300000000,260.9400000000,N
45.0074300000,-114.2519400000,394.0100000000,2.4300000000,1.5000000000,10/05/24,0523,T,100,6.1NRT,291.8200000000,790.1200000000,N
45.0058200000,-114.2813200000,429.9100000000,2.4200000000,1.5000000000,10/05/24,0523,T,100,6.1NRT,303.8900000000,1746.2300000000,N
45.0042600000,-114.3096500000,364.5100000000,2.4100000000,1.5000000000,10/05/24,0523,T,100,6.1NRT,293.2400000000,349.0500000000,N
45.0026600000,-114.3384300000,328.1100000000,2.4000000000,1.4900000000,10/05/24,0523,T,86,6.1NRT,286.0200000000,84.1300000000,N
45.0007900000,-114.3721800000,312.4200000000,2.3900000000,1.4900000000,10/05/24,0523,T,46,6.1NRT,283.3700000000,36.4500000000,N
44.9924000000,-114.5206800000,307.9500000000,2.3400000000,1.4800000000,10/05/24,0523,T,64,6.1NRT,277.0300000000,35.5500000000,N
44.9908200000,-114.5483500000,313.7400000000,2.3300000000,1.4800000000,10/05/24,0523,T,56,6.1NRT,275.1700000000,53.5600000000,N
45.0271300000,-114.1367200000,367.4400000000,2.4700000000,1.5100000000,10/05/24,0523,T,100,6.1NRT,267.0100000000,400.4400000000,N
45.0255500000,-114.1655300000,417.1300000000,2.4600000000,1.5100000000,10/05/24,0523,T,100,6.1NRT,275.7100000000,1373.6300000000,N
45.0238500000,-114.1966600000,454.6700000000,2.4500000000,1.5100000000,10/05/24,0523,T,100,6.1NRT,298.4700000000,2843.5100000000,N
45.0222200000,-114.2260600000,453.6900000000,2.4400000000,1.5100000000,10/05/24,0523,T,100,6.1NRT,314.7600000000,2776.4900000000,N
45.0207200000,-114.2533300000,419.4500000000,2.4300000000,1.5000000000,10/05/24,0523,T,100,6.1NRT,309.6300000000,1414.3900000000,N
45.0190700000,-114.2829000000,396.8700000000,2.4200000000,1.5000000000,10/05/24,0523,T,100,6.1NRT,302.1500000000,836.6800000000,N
45.0175700000,-114.3098200000,343.8700000000,2.4100000000,1.5000000000,10/05/24,0523,T,100,6.1NRT,289.9200000000,168.7200000000,N
45.0158000000,-114.3412200000,318.7400000000,2.4000000000,1.4900000000,10/05/24,0523,T,37,6.1NRT,284.7000000000,50.4100000000,N
45.0139200000,-114.3747100000,321.6000000000,2.3900000000,1.4900000000,10/05/24,0523,T,90,6.1NRT,284.1900000000,63.2400000000,N
45.0121500000,-114.4057300000,319.0500000000,2.3800000000,1.4900000000,10/05/24,0523,T,79,6.1NRT,280.6400000000,55.1500000000,N
45.0071500000,-114.4931500000,356.0200000000,2.3500000000,1.4800000000,10/05/24,0523,T,100,6.1NRT,283.4100000000,262.9700000000,N
45.0053000000,-114.5251500000,344.5800000000,2.3400000000,1.4800000000,10/05/24,0523,T,100,6.1NRT,283.2800000000,181.6400000000,N
45.0421400000,-114.1084900000,340.2600000000,2.4800000000,1.5200000000,10/05/24,0523,T,100,6.1NRT,266.3000000000,161.5000000000,N
45.0405200000,-114.1378500000,457.6600000000,2.4700000000,1.5100000000,10/05/24,0523,T,100,6.1NRT,286.9200000000,3036.9800000000,N
45.0389700000,-114.1658100000,499.9700000000,2.4600000000,1.5100000000,10/05/24,0523,T,100,6.1NRT,327.1300000000,5945.6900000000,N
45.0372600000,-114.1965800000,499.9700000000,2.4500000000,1.5100000000,10/05/24,0523,T,100,6.1NRT,324.0600000000,5911.1000000000,N
45.0356800000,-114.2250000000,451.5800000000,2.4400000000,1.5100000000,10/05/24,0523,T,100,6.1NRT,316.0600000000,2671.5900000000,N
45.0340400000,-114.2541100000,399.4700000000,2.4300000000,1.5000000000,10/05/24,0523,T,100,6.1NRT,300.2300000000,899.5900000000,N
45.0324100000,-114.2830400000,386.4900000000,2.4200000000,1.5000000000,10/05/24,0523,T,100,6.1NRT,293.4500000000,647.9500000000,N
45.0307700000,-114.3121200000,356.1700000000,2.4100000000,1.5000000000,10/05/24,0523,T,100,6.1NRT,285.8800000000,265.5800000000,N
45.0290000000,-114.3431500000,350.9200000000,2.4000000000,1.4900000000,10/05/24,0523,T,100,6.1NRT,285.1600000000,216.1200000000,N
45.0272200000,-114.3742100000,346.9300000000,2.3900000000,1.4900000000,10/05/24,0523,T,100,6.1NRT,283.4400000000,189.9200000000,N
45.0254100000,-114.4056500000,323.5300000000,2.3800000000,1.4900000000,10/05/24,0523,T,100,6.1NRT,280.7400000000,66.7700000000,N
45.0237000000,-114.4353300000,407.8900000000,2.3700000000,1.4900000000,10/05/24,0523,T,100,6.1NRT,293.2000000000,1060.3500000000,N
45.0219400000,-114.4655500000,425.1700000000,2.3600000000,1.4800000000,10/05/24,0523,T,100,6.1NRT,306.8900000000,1531.6900000000,N
45.0202700000,-114.4942900000,413.3700000000,2.3500000000,1.4800000000,10/05/24,0523,T,100,6.1NRT,301.4900000000,1188.9100000000,N
45.0183800000,-114.5265300000,346.9300000000,2.3400000000,1.4800000000,10/05/24,0523,T,100,6.1NRT,285.4200000000,196.2500000000,N
45.0556000000,-114.1088600000,335.0100000000,2.4800000000,1.5200000000,10/05/24,0523,T,100,6.1NRT,275.6800000000,131.3400000000,N
45.0539700000,-114.1379900000,451.5000000000,2.4700000000,1.5100000000,10/05/24,0523,T,100,6.1NRT,287.7700000000,2720.2800000000,N
45.0523800000,-114.1665000000,499.9700000000,2.4600000000,1.5100000000,10/05/24,0523,T,100,6.1NRT,318.9900000000,5944.9300000000,N
45.0505800000,-114.1982700000,437.3700000000,2.4500000000,1.5100000000,10/05/24,0523,T,100,6.1NRT,303.0600000000,2054.0000000000,N
45.0488800000,-114.2282500000,385.4600000000,2.4400000000,1.5100000000,10/05/24,0523,T,100,6.1NRT,289.8300000000,635.2900000000,N
45.0473600000,-114.2549900000,368.3800000000,2.4300000000,1.5000000000,10/05/24,0523,T,100,6.1NRT,284.7500000000,393.9300000000,N
45.0457600000,-114.2831000000,352.4000000000,2.4200000000,1.5000000000,10/05/24,0523,T,100,6.1NRT,277.5700000000,234.9100000000,N
45.0438000000,-114.3170200000,326.3000000000,2.4100000000,1.5000000000,10/05/24,0523,T,69,6.1NRT,275.2500000000,76.4500000000,N
45.0421800000,-114.3452300000,319.0100000000,2.4000000000,1.4900000000,10/05/24,0523,T,55,6.1NRT,275.6100000000,49.9200000000,N
45.0367400000,-114.4384400000,350.3700000000,2.3700000000,1.4900000000,10/05/24,0523,T,100,6.1NRT,283.8400000000,211.0500000000,N
45.0350200000,-114.4676100000,401.1800000000,2.3600000000,1.4800000000,10/05/24,0523,T,100,6.1NRT,300.1300000000,902.9100000000,N
45.0333500000,-114.4959900000,378.5800000000,2.3500000000,1.4800000000,10/05/24,0523,T,100,6.1NRT,296.4800000000,512.9700000000,N
45.0314100000,-114.5285900000,331.1000000000,2.3400000000,1.4800000000,10/05/24,0523,T,100,6.1NRT,283.9700000000,111.7100000000,N
45.0674700000,-114.1374200000,345.5500000000,2.4700000000,1.5100000000,10/05/24,0523,T,100,6.1NRT,277.3900000000,190.4700000000,N
45.0657500000,-114.1676600000,373.0300000000,2.4600000000,1.5100000000,10/05/24,0523,T,100,6.1NRT,282.4800000000,462.6800000000,N
45.0639200000,-114.1996600000,415.5100000000,2.4500000000,1.5100000000,10/05/24,0523,T,100,6.1NRT,294.8900000000,1313.8700000000,N
45.0622500000,-114.2286400000,359.5500000000,2.4400000000,1.5100000000,10/05/24,0523,T,100,6.1NRT,282.2200000000,301.1700000000,N
45.0607100000,-114.2554900000,332.2200000000,2.4300000000,1.5000000000,10/05/24,0523,T,77,6.1NRT,275.1600000000,105.6100000000,N
45.0588900000,-114.2868300000,309.9000000000,2.4200000000,1.5000000000,10/05/24,0523,T,9,6.1NRT,270.1800000000,27.5000000000,N
45.0481600000,-114.4687200000,322.8900000000,2.3600000000,1.4800000000,10/05/24,0523,T,51,6.1NRT,283.8100000000,67.6600000000,N
45.0463100000,-114.4996900000,316.7000000000,2.3500000000,1.4800000000,10/05/24,0523,T,7,6.1NRT,281.4500000000,53.7700000000,N
45.0792000000,-114.1675700000,324.0700000000,2.4600000000,1.5100000000,10/05/24,0523,T,89,6.1NRT,276.1200000000,72.3100000000,N
45.0773700000,-114.1991000000,324.3200000000,2.4500000000,1.5100000000,10/05/24,0523,T,100,6.1NRT,273.7500000000,68.6000000000,N
45.0627800000,-114.4451300000,355.1400000000,2.3700000000,1.4900000000,10/05/24,0523,T,100,6.1NRT,286.4700000000,251.4500000000,N
45.0612000000,-114.4715700000,335.4200000000,2.3600000000,1.4800000000,10/05/24,0523,T,100,6.1NRT,286.0200000000,126.5900000000,N
45.0594600000,-114.5002300000,308.2100000000,2.3500000000,1.4800000000,10/05/24,0523,T,11,6.1NRT,280.9500000000,35.7200000000,N
45.0797700000,-114.3835800000,382.0500000000,2.3900000000,1.4900000000,10/05/24,0523,T,100,6.1NRT,290.0200000000,570.9400000000,N
45.0779400000,-114.4137000000,371.3300000000,2.3800000000,1.4900000000,10/05/24,0523,T,100,6.1NRT,287.4300000000,420.0200000000,N
45.0759200000,-114.4466100000,342.0000000000,2.3700000000,1.4900000000,10/05/24,0523,T,100,6.1NRT,284.1500000000,157.6800000000,N
45.0742200000,-114.4744700000,320.8800000000,2.3600000000,1.4800000000,10/05/24,0523,T,29,6.1NRT,282.0500000000,63.7100000000,N
45.0947700000,-114.3553800000,310.4700000000,2.4000000000,1.4900000000,10/05/24,0523,T,64,6.1NRT,281.2300000000,33.7300000000,N
45.0928800000,-114.3862100000,412.7800000000,2.3900000000,1.4900000000,10/05/24,0523,T,100,6.1NRT,293.8000000000,1203.4900000000,N
45.0911300000,-114.4147900000,418.7700000000,2.3800000000,1.4900000000,10/05/24,0523,T,100,6.1NRT,298.2000000000,1359.9600000000,N
45.0890800000,-114.4477400000,349.2500000000,2.3700000000,1.4900000000,10/05/24,0523,T,100,6.1NRT,285.1800000000,208.1700000000,N
45.0872300000,-114.4774200000,319.0300000000,2.3600000000,1.4800000000,10/05/24,0523,T,9,6.1NRT,280.8100000000,60.0700000000,N
45.1079400000,-114.3575100000,375.9600000000,2.4000000000,1.4900000000,10/05/24,0523,T,100,6.1NRT,283.3300000000,495.5100000000,N
45.1059100000,-114.3899500000,435.3000000000,2.3900000000,1.4900000000,10/05/24,0523,T,100,6.1NRT,298.6200000000,1918.8400000000,N
45.1041300000,-114.4186200000,379.0000000000,2.3800000000,1.4900000000,10/05/24,0523,T,100,6.1NRT,293.2400000000,528.6200000000,N
45.1023500000,-114.4472100000,334.8100000000,2.3700000000,1.4900000000,10/05/24,0523,T,100,6.1NRT,282.9100000000,127.5700000000,N
45.0746900000,-114.4203900000,322.5600000000,2.3800000000,1.4900000000,10/05/24,0523,T,69,6.1NRT,282.0100000000,69.6800000000,N
45.0729900000,-114.4511500000,336.5300000000,2.3700000000,1.4900000000,10/05/24,0523,T,73,6.1NRT,284.3800000000,127.4000000000,N
45.0912400000,-114.3608900000,303.0700000000,2.4000000000,1.4900000000,10/05/24,0523,T,15,6.1NRT,280.6600000000,19.2100000000,N
45.0895900000,-114.3906900000,434.4100000000,2.3900000000,1.4900000000,10/05/24,0523,T,100,6.1NRT,302.6300000000,1885.0800000000,N
45.0878900000,-114.4211700000,401.5300000000,2.3800000000,1.4900000000,10/05/24,0523,T,100,6.1NRT,294.9900000000,928.6400000000,N
45.0860700000,-114.4535800000,337.3800000000,2.3700000000,1.4900000000,10/05/24,0523,T,100,6.1NRT,284.1700000000,138.2400000000,N
45.0844400000,-114.4825000000,313.6800000000,2.3600000000,1.4800000000,10/05/24,0523,T,60,6.1NRT,279.6300000000,49.7800000000,N
45.1043900000,-114.3634300000,395.3400000000,2.4000000000,1.4900000000,10/05/24,0523,T,100,6.1NRT,286.7200000000,811.0000000000,N
45.1026500000,-114.3943600000,422.3600000000,2.3900000000,1.4900000000,10/05/24,0523,T,100,6.1NRT,297.6900000000,1475.9400000000,N
45.1010600000,-114.4224600000,376.4900000000,2.3800000000,1.4900000000,10/05/24,0523,T,100,6.1NRT,291.7300000000,488.4900000000,N
45.0993500000,-114.4526100000,329.0500000000,2.3700000000,1.4900000000,10/05/24,0523,T,79,6.1NRT,282.1300000000,100.4200000000,N
45.1176300000,-114.3644500000,345.1800000000,2.4000000000,1.4900000000,10/05/24,0523,T,100,6.1NRT,282.3600000000,193.2700000000,N
45.1157200000,-114.3978800000,381.5700000000,2.3900000000,1.4900000000,10/05/24,0523,T,100,6.1NRT,288.1200000000,572.8100000000,N
45.1140200000,-114.4273900000,356.2200000000,2.3800000000,1.4900000000,10/05/24,0523,T,100,6.1NRT,284.3600000000,273.6400000000,N
45.1290500000,-114.3968400000,300.4200000000,2.3900000000,1.4900000000,10/05/24,0523,T,16,6.1NRT,276.8400000000,22.5900000000,N
45.1096900000,-115.3521700000,314.5500000000,2.1000000000,1.4100000000,10/05/24,0523,T,31,6.1NRT,282.9000000000,44.7800000000,N
45.1221400000,-115.3538900000,314.8800000000,2.1000000000,1.4100000000,10/05/24,0523,T,64,6.1NRT,282.6600000000,46.4900000000,N
45.1395000000,-115.2793100000,321.2900000000,2.1200000000,1.4200000000,10/05/24,0523,T,78,6.1NRT,281.0800000000,63.8000000000,N
45.1380000000,-115.3025700000,322.4700000000,2.1200000000,1.4100000000,10/05/24,0523,T,80,6.1NRT,283.0000000000,67.1200000000,N
45.1362600000,-115.3296700000,318.2000000000,2.1100000000,1.4100000000,10/05/24,0523,T,96,6.1NRT,282.8700000000,56.3500000000,N
45.1541300000,-115.2482000000,364.6300000000,2.1300000000,1.4200000000,10/05/24,0523,T,100,6.1NRT,287.6700000000,302.7900000000,N
45.1523600000,-115.2754700000,356.0200000000,2.1200000000,1.4200000000,10/05/24,0523,T,97,6.1NRT,289.4500000000,226.1200000000,N
45.1506500000,-115.3019200000,340.6500000000,2.1200000000,1.4100000000,10/05/24,0523,T,53,6.1NRT,287.6700000000,133.8600000000,N
45.1484800000,-115.3350000000,321.6500000000,2.1100000000,1.4100000000,10/05/24,0523,T,8,6.1NRT,281.4600000000,61.2300000000,N
45.1666200000,-115.2504200000,338.3300000000,2.1300000000,1.4200000000,10/05/24,0523,T,79,6.1NRT,284.1700000000,122.2000000000,N
45.1647000000,-115.2798200000,326.4600000000,2.1200000000,1.4200000000,10/05/24,0523,T,0,6.1NRT,283.6500000000,70.0300000000,N
45.1630400000,-115.3051200000,323.1900000000,2.1200000000,1.4100000000,10/05/24,0523,T,0,6.1NRT,283.2500000000,65.2000000000,N
45.1610600000,-115.3350600000,311.2700000000,2.1100000000,1.4100000000,10/05/24,0523,T,14,6.1NRT,279.7800000000,37.4100000000,N
45.2302300000,-114.4340900000,316.4500000000,2.3800000000,1.4900000000,10/05/24,0523,T,93,6.1NRT,280.8800000000,64.3800000000,N
45.2281900000,-114.4684700000,313.5000000000,2.3700000000,1.4900000000,10/05/24,0523,T,87,6.1NRT,278.2600000000,54.4300000000,N
45.1825500000,-115.2004500000,348.1800000000,2.1500000000,1.4200000000,10/05/24,0523,T,100,6.1NRT,282.2900000000,186.0000000000,N
45.1806400000,-115.2294500000,336.6900000000,2.1400000000,1.4200000000,10/05/24,0523,T,100,6.1NRT,283.0600000000,119.3700000000,N
45.1791200000,-115.2526000000,346.0800000000,2.1300000000,1.4200000000,10/05/24,0523,T,100,6.1NRT,284.8200000000,169.4500000000,N
45.1753300000,-115.3095900000,353.2700000000,2.1200000000,1.4100000000,10/05/24,0523,T,100,6.1NRT,281.4600000000,220.4400000000,N
45.1734700000,-115.3375300000,306.3000000000,2.1100000000,1.4100000000,10/05/24,0523,T,68,6.1NRT,277.8600000000,31.3300000000,N
45.2433700000,-114.4362200000,315.0800000000,2.3800000000,1.4900000000,10/05/24,0523,T,88,6.1NRT,280.3400000000,58.9300000000,N
45.2411800000,-114.4724000000,327.8400000000,2.3700000000,1.4900000000,10/05/24,0523,T,100,6.1NRT,277.5300000000,103.5400000000,N
45.1929400000,-115.2347000000,332.1300000000,2.1400000000,1.4200000000,10/05/24,0523,T,100,6.1NRT,281.4300000000,102.3100000000,N
45.1915700000,-115.2555200000,325.9200000000,2.1300000000,1.4200000000,10/05/24,0523,T,88,6.1NRT,282.5000000000,79.3800000000,N
45.2563900000,-114.4401600000,302.7200000000,2.3800000000,1.4900000000,10/05/24,0523,T,28,6.1NRT,277.8600000000,29.6500000000,N
45.2543100000,-114.4742500000,318.0200000000,2.3700000000,1.4900000000,10/05/24,0523,T,94,6.1NRT,274.4300000000,69.0300000000,N
45.2736500000,-114.3749700000,320.5300000000,2.4000000000,1.4900000000,10/05/24,0523,T,73,6.1NRT,282.9800000000,75.6200000000,N
45.2715000000,-114.4101300000,342.3100000000,2.3900000000,1.4900000000,10/05/24,0523,T,100,6.1NRT,282.1500000000,175.9900000000,N
45.2847600000,-114.4106600000,344.8300000000,2.3900000000,1.4900000000,10/05/24,0523,T,100,6.1NRT,283.6600000000,189.0800000000,N
45.2828000000,-114.4421000000,313.8800000000,2.3800000000,1.4900000000,10/05/24,0523,T,20,6.1NRT,278.8100000000,49.8000000000,N
45.2533700000,-114.4461000000,316.8200000000,2.3800000000,1.4900000000,10/05/24,0523,T,67,6.1NRT,278.6600000000,61.6100000000,N
45.2515100000,-114.4800600000,322.8400000000,2.3700000000,1.4900000000,10/05/24,0523,T,84,6.1NRT,274.0300000000,81.6500000000,N
45.2702500000,-114.3806400000,324.5300000000,2.4000000000,1.4900000000,10/05/24,0523,T,71,6.1NRT,283.1500000000,87.7800000000,N
45.2683500000,-114.4149300000,324.4400000000,2.3900000000,1.4900000000,10/05/24,0523,T,98,6.1NRT,280.2300000000,84.5900000000,N
45.2835000000,-114.3817100000,326.2500000000,2.4000000000,1.4900000000,10/05/24,0523,T,90,6.1NRT,283.3400000000,93.7900000000,N
45.2815000000,-114.4174000000,340.0100000000,2.3900000000,1.4900000000,10/05/24,0523,T,100,6.1NRT,282.5600000000,161.2200000000,N
45.2949800000,-114.4140600000,327.4500000000,2.3900000000,1.4900000000,10/05/24,0523,T,100,6.1NRT,282.3900000000,98.7600000000,N
45.2931400000,-114.4461700000,316.2400000000,2.3800000000,1.4900000000,10/05/24,0523,T,58,6.1NRT,279.4600000000,58.0400000000,N
45.8631900000,-113.7530700000,321.0200000000,2.6400000000,1.5600000000,10/05/24,0523,T,100,6.1NRT,276.3600000000,95.1600000000,N
45.8695200000,-113.7576800000,305.7500000000,2.6400000000,1.5600000000,10/05/24,0523,T,65,6.1NRT,276.2000000000,45.7600000000,N
55.7786400000,-126.7578900000,330.0900000000,1.0200000000,1.0100000000,10/05/24,0527,T,100,6.1NRT,271.6100000000,35.2500000000,N
55.7766100000,-126.7736200000,315.7700000000,1.0200000000,1.0100000000,10/05/24,0527,T,92,6.1NRT,268.4000000000,19.3200000000,N
41.4378700000,-81.6763800000,306.7300000000,1.0000000000,1.0000000000,10/05/24,0813,A,69,6.1NRT,286.4600000000,9.1400000000,N
41.4291100000,-81.6786000000,301.2200000000,1.0000000000,1.0000000000,10/05/24,0813,A,36,6.1NRT,285.6500000000,5.7300000000,N
47.9969900000,-102.8649400000,302.5800000000,1.0100000000,1.0000000000,10/05/24,0949,A,49,6.1NRT,282.6400000000,6.3600000000,N
47.9949600000,-102.8519400000,310.9900000000,1.0100000000,1.0000000000,10/05/24,0949,A,81,6.1NRT,282.7400000000,11.7000000000,N
47.9923400000,-102.8939500000,334.9800000000,1.0100000000,1.0000000000,10/05/24,0949,A,100,6.1NRT,284.1900000000,36.7800000000,N
47.9903100000,-102.8809400000,365.4400000000,1.0100000000,1.0000000000,10/05/24,0949,A,100,6.1NRT,289.7600000000,102.9700000000,N
47.9882800000,-102.8679400000,419.5700000000,1.0100000000,1.0000000000,10/05/24,0949,A,100,6.1NRT,305.6800000000,395.5100000000,N
